,Label,Message,Vectors
3577,ham,they said �_ dun haf passport or smth like dat.. or �_ juz send to my email account..,"[0, 0, 0, 0, 0]"
3578,ham,"multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you.","[0, 0, 0, 0, 0]"
3579,ham,"have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. have a great morning","[0, 0, 0, 0, 0]"
3580,ham,ard 4 lor...,"[0, 0, 0, 0, 0]"
3581,ham,you are right. meanwhile how's project twins comin up,"[0, 0, 0, 0, 0]"
3582,ham,i sent your maga that money yesterday oh.,"[0, 0, 0, 0, 0]"
3583,spam,hi 07734396839 ibh customer loyalty offer: the new nokia6600 mobile from only �10 at txtauction!txt word:start to no:81151 & get yours now!4t&,"[0, 0, 0, 0, 0]"
3584,ham,heart is empty without love.. mind is empty without wisdom.. eyes r empty without dreams &amp; life is empty without frnds.. so alwys be in touch. good night &amp; sweet dreams,"[0, 0, 0, 0, 0]"
3585,spam,i am hot n horny and willing i live local to you - text a reply to hear strt back from me 150p per msg netcollex ltdhelpdesk: 02085076972 reply stop to end,"[0, 0, 0, 0, 0]"
3586,ham,our ride equally uneventful - not too many of those pesky cyclists around at that time of night ;).,"[0, 0, 0, 0, 0]"
3587,ham,if you were/are free i can give. otherwise nalla adi entey nattil kittum,"[0, 1, 0, 0, 0]"
3588,ham,i've sent my wife your text. after we buy them she'll tell you what to do. so just relax. we should go get them this wkend.,"[0, 0, 0, 0, 0]"
3589,ham,i am in escape theatre now. . going to watch kavalan in a few minutes,"[0, 0, 0, 0, 0]"
3590,ham,how much would it cost to hire a hitman,"[0, 0, 0, 0, 0]"
3591,ham,i anything lor...,"[0, 0, 0, 0, 0]"
3592,ham,"sorry, i'll call later","[1, 0, 0, 0, 0]"
3593,spam,do you want a new nokia 3510i colour phone delivered tomorrow? with 200 free minutes to any mobile + 100 free text + free camcorder reply or call 08000930705,"[1, 1, 0, 0, 0]"
3594,ham,huh but i cant go 2 ur house empty handed right?,"[0, 0, 1, 1, 0]"
3595,ham,good morning princess! happy new year!,"[0, 0, 0, 0, 0]"
3596,spam,congratulations you've won. you're a winner in our august �1000 prize draw. call 09066660100 now. prize code 2309.,"[1, 0, 0, 0, 0]"
3597,ham,"aight, we'll head out in a few","[0, 0, 0, 0, 0]"
3598,ham,then wat r u doing now? busy wif work?,"[0, 0, 0, 0, 0]"
3599,ham,i know you mood off today,"[0, 0, 0, 0, 0]"
3600,ham,"jay told me already, will do","[0, 0, 0, 0, 0]"
3601,ham,cps is causing the outages to conserve energy.,"[0, 0, 0, 0, 0]"
3602,ham,"i'm not sure, i was just checking out what was happening around the area","[0, 0, 0, 0, 0]"
3603,ham,hey morning what you come to ask:-) pa...,"[0, 0, 0, 0, 0]"
3604,ham,jordan got voted out last nite!,"[0, 0, 0, 0, 0]"
3605,ham,"that means you got an a in epi, she.s fine. she.s here now.","[0, 0, 0, 0, 0]"
3606,ham,i have no idea where you are,"[0, 0, 0, 0, 0]"
3607,ham,pls come quick cant bare this.,"[0, 0, 0, 0, 0]"
3608,ham,joy's father is john. then john is the ____ of joy's father. if u ans ths you hav  &lt;#&gt;  iq. tis s ias question try to answer.,"[0, 0, 0, 0, 0]"
3609,ham,"call me. i m unable to cal. lets meet bhaskar, and deep","[1, 0, 0, 0, 0]"
3610,ham,no. i.ll meet you in the library,"[0, 0, 0, 0, 0]"
3611,ham,"k, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, i'll tell you when they know for sure","[0, 0, 0, 0, 0]"
3612,ham,depends on individual lor e hair dresser say pretty but my parents say look gong. u kaypoh.. i also dunno wat she collecting.,"[0, 0, 0, 0, 0]"
3613,ham,ok c �_ then.,"[0, 0, 0, 0, 0]"
3614,ham,i enjoy watching and playing football and basketball. anything outdoors. and you?,"[0, 0, 0, 0, 0]"
3615,ham,"can you please ask macho what his price range is, does he want something new or used plus it he only interfued in the blackberry bold  &lt;#&gt;  or any bb","[0, 0, 0, 0, 0]"
3616,ham,sorry sent blank msg again. yup but trying 2 do some serious studying now.,"[0, 0, 1, 0, 0]"
3617,ham,hey check it da. i have listed da.,"[0, 0, 0, 0, 0]"
3618,spam,8007 25p 4 alfie moon's children in need song on ur mob. tell ur m8s. txt tone charity to 8007 for nokias or poly charity for polys :zed 08701417012 profit 2 charity,"[0, 0, 1, 1, 1]"
3619,ham,i meant as an apology from me for texting you to get me drugs at  &lt;#&gt; at night,"[0, 0, 0, 0, 0]"
3620,ham,that means from february to april i'll be getting a place to stay down there so i don't have to hustle back and forth during audition season as i have since my sister moved away from harlem.,"[0, 0, 0, 0, 0]"
3621,ham,goin to workout lor... muz lose e fats...,"[0, 0, 0, 0, 0]"
3622,ham,"damn, poor zac doesn't stand a chance","[0, 0, 0, 0, 0]"
3623,ham,no message..no responce..what happend?,"[0, 0, 0, 0, 0]"
3624,ham,i want to tel u one thing u should not mistake me k this is the message that you sent:),"[0, 0, 0, 0, 0]"
3625,ham,yeah right! i'll bring my tape measure fri!,"[0, 0, 0, 0, 0]"
3626,ham,still chance there. if you search hard you will get it..let have a try :),"[0, 0, 0, 0, 0]"
3627,ham,meeting u is my work. . . tel me when shall i do my work tomorrow,"[0, 0, 0, 0, 0]"
3628,ham,should i head straight there or what,"[0, 0, 0, 0, 0]"
3629,spam,get the official england poly ringtone or colour flag on yer mobile for tonights game! text tone or flag to 84199. optout txt eng stop box39822 w111wx �1.50,"[0, 0, 0, 0, 1]"
3630,ham,thank you princess! you are so sexy...,"[0, 0, 0, 0, 0]"
3631,ham,oooh i got plenty of those!,"[0, 0, 0, 0, 0]"
3632,ham,hui xin is in da lib.,"[0, 0, 0, 0, 0]"
3633,ham,its a big difference.  &lt;#&gt;  versus  &lt;#&gt;  every  &lt;#&gt; hrs,"[0, 0, 0, 0, 0]"
3634,ham,"it's not that you make me cry. it's just that when all our stuff happens on top of everything else, it pushes me over the edge. you don't underdtand how often i cry over my sorry, sorry life.","[0, 0, 0, 0, 0]"
3635,ham,"\me 2 babe i feel the same lets just 4get about it+both try +cheer up+not fit soo muchxxlove u locaxx\""""","[0, 0, 1, 0, 0]"
3636,ham,you know what hook up means right?,"[0, 0, 0, 0, 0]"
3637,spam,"customer service announcement. we recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. ref:9307622","[1, 0, 0, 0, 0]"
3638,ham,wat's da model num of ur phone?,"[0, 0, 0, 1, 0]"
3639,ham,he's really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes,"[0, 0, 0, 0, 0]"
3640,spam,"you can stop further club tones by replying \stop mix\"" see my-tone.com/enjoy. html for terms. club tones cost gbp4.50/week. mfl","[0, 0, 0, 0, 0]"
3641,ham,my house here e sky quite dark liao... if raining then got excuse not 2 run already rite... hee...,"[0, 0, 1, 0, 0]"
3642,ham,"sorry, left phone upstairs. ok, might be hectic but would be all my birds with one fell swoop. it's a date.","[0, 0, 0, 0, 0]"
3643,ham,* thought i didn't see you.,"[0, 0, 0, 0, 0]"
3644,spam,wamma get laid?want real doggin locations sent direct to your mobile? join the uks largest dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp �1.50/msg.,"[0, 0, 0, 0, 1]"
3645,ham,carlos says we can pick up from him later so yeah we're set,"[0, 0, 0, 0, 0]"
3646,ham,"hey babe, my friend had to cancel, still up for a visit ?","[0, 0, 0, 0, 0]"
3647,ham,as per your request 'maangalyam (alaipayuthe)' has been set as your callertune for all callers. press *9 to copy your friends callertune,"[0, 0, 0, 0, 0]"
3648,ham,hmm ill have to think about it... ok you're forgiven! =d,"[0, 0, 0, 0, 0]"
3649,ham,"we are hoping to get away by 7, from langport. you still up for town tonight?","[0, 0, 0, 0, 0]"
3650,ham,want to send me a virtual hug?... i need one,"[0, 0, 0, 0, 0]"
3651,ham,"probably not, still going over some stuff here","[0, 0, 0, 0, 0]"
3652,ham,it has issues right now. ill fix for her by tomorrow.,"[0, 0, 0, 0, 0]"
3653,ham,why i come in between you people,"[0, 0, 0, 0, 0]"
3654,ham,senthil group company apnt 5pm.,"[0, 0, 0, 0, 0]"
3655,ham,oh really?? did you make it on air? what's your talent?,"[0, 0, 0, 0, 0]"
3656,ham,studying. but i.ll be free next weekend.,"[0, 1, 0, 0, 0]"
3657,ham,r u here yet? i'm wearing blue shirt n black pants.,"[0, 0, 0, 0, 0]"
3658,ham,wait.i will come out.. &lt;#&gt;  min:),"[0, 0, 0, 0, 0]"
3659,ham,i will reach ur home in  &lt;#&gt;  minutes,"[0, 0, 0, 1, 0]"
3660,ham,well then you have a great weekend!,"[0, 0, 0, 0, 0]"
3661,ham,"what are you doing in langport? sorry, but i'll probably be in bed by 9pm. it sucks being ill at xmas! when do you and go2sri lanka? ","[0, 0, 0, 0, 0]"
3662,ham,"frnd s not juz a word.....not merely a relationship.....its a silent promise which says ... \ i will be with you \"" wherevr.. whenevr.. forevr... gudnyt dear..""","[0, 0, 0, 0, 0]"
3663,ham,huh? 6 also cannot? then only how many mistakes?,"[0, 0, 0, 0, 0]"
3664,ham,ha... u jus ate honey ar? so sweet...,"[0, 0, 0, 0, 0]"
3665,ham,i'm turning off my phone. my moms telling everyone i have cancer. and my sister won't stop calling. it hurts to talk. can't put up with it. see u when u get home. love u,"[0, 0, 0, 0, 0]"
3666,ham,"honey ? sweetheart ? darling ? sexy buns ? sugar plum ? loverboy ? i miss you, boytoy ... *smacks your ass* did you go to the gym too ?","[0, 0, 0, 0, 0]"
3667,ham,thanks for loving me so. you rock,"[0, 0, 0, 0, 0]"
3668,ham,yeah imma come over cause jay wants to do some drugs,"[0, 0, 0, 0, 0]"
3669,ham,ok thanx... take care then...,"[0, 0, 0, 0, 0]"
3670,ham,yup. thk of u oso boring wat.,"[0, 0, 0, 0, 0]"
3671,ham," came to look at the flat, seems ok, in his 50s? * is away alot wiv work. got woman coming at 6.30 too.","[0, 0, 0, 0, 0]"
3672,ham,moji just informed me that you saved our lives. thanks.,"[0, 0, 0, 0, 0]"
3673,spam,you have won a nokia 7250i. this is what you get when you win our free auction. to take part send nokia to 86021 now. hg/suite342/2lands row/w1jhl 16+,"[0, 1, 0, 0, 0]"
3674,ham,whos this am in class:-),"[0, 0, 0, 0, 0]"
3675,ham,hey r �_ still online? i've finished the formatting...,"[0, 0, 0, 0, 0]"
3676,ham,great! so what attracts you to the brothas?,"[0, 0, 0, 0, 0]"
3677,spam,promotion number: 8714714 - ur awarded a city break and could win a �200 summer shopping spree every wk. txt store to 88039 . skilgme. tscs087147403231winawk!age16 �1.50perwksub,"[0, 0, 0, 1, 1]"
3678,ham,stupid.its not possible,"[0, 0, 0, 0, 0]"
3679,ham,i cant pick the phone right now. pls send a message,"[0, 0, 0, 0, 0]"
3680,ham,lol what happens in vegas stays in vegas,"[0, 0, 0, 0, 0]"
3681,ham,"hello, hello, hi lou sorry it took so long 2 reply- i left mobile at friends in lancaster, just got it bak neway im sorry i couldn��t make ur b��day 2 hun!","[0, 0, 1, 1, 0]"
3682,ham,when did i use soc... i use it only at home... �� dunno how 2 type it in word ar...,"[0, 0, 1, 0, 0]"
3683,ham,dad says hurry the hell up,"[0, 0, 0, 0, 0]"
3684,ham,wake me up at  &lt;#&gt;  am morning:),"[0, 0, 0, 0, 0]"
3685,ham,"i get out of class in bsn in like  &lt;#&gt;  minutes, you know where advising is?","[0, 0, 0, 0, 0]"
3686,ham,great! i shoot big loads so get ready!,"[0, 0, 0, 0, 0]"
3687,ham,i'll meet you in the lobby,"[0, 0, 0, 0, 0]"
3688,ham,you still coming tonight?,"[0, 0, 0, 0, 0]"
3689,ham,what happen dear tell me,"[0, 0, 0, 0, 0]"
3690,ham,"sir, i am waiting for your call, once free please call me.","[1, 1, 0, 0, 0]"
3691,ham,no i am not having not any movies in my laptop,"[0, 0, 0, 0, 0]"
3692,ham,i was about to do it when i texted. i finished a long time ago and showered and er'ything!,"[0, 0, 0, 0, 0]"
3693,ham,ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! love me xxx,"[0, 0, 0, 0, 0]"
3694,ham,"hello, as per request from  &lt;#&gt;  rs.5 has been transfered to you","[0, 0, 0, 0, 0]"
3695,ham,i am in tirupur.  call you da.,"[1, 0, 0, 0, 0]"
3696,spam,you are a winner you have been specially selected to receive �1000 cash or a �2000 award. speak to a live operator to claim call 087147123779am-7pm. cost 10p,"[1, 0, 0, 0, 0]"
3697,ham,s:)but he had some luck.2 catches put down:),"[0, 0, 0, 0, 0]"
3698,ham,how i noe... did �_ specify da domain as nusstu... �� still in sch...,"[0, 0, 0, 0, 0]"
3699,ham,oh...i asked for fun. haha...take care. �_,"[0, 0, 0, 0, 0]"
3700,ham,shall i get my pouch?,"[0, 0, 0, 0, 0]"
3701,ham,hey loverboy! i love you !! i had to tell ... i look at your picture and ache to feel you between my legs ... fuck i want you ... i need you ... i crave you .,"[0, 0, 0, 0, 0]"
3702,ham,"how is my boy? no sweet words left for me this morning ... *sighs* ... how goes you day, my love ? did you start your studying?","[0, 0, 0, 0, 0]"
3703,ham,kent vale lor... �� wait 4 me there ar?,"[0, 0, 0, 0, 0]"
3704,ham,ok. very good. its all about making that money.,"[0, 0, 0, 0, 0]"
3705,ham,reading gud habit.. nan bari hudgi yorge pataistha ertini kano:-),"[0, 0, 0, 0, 0]"
3706,ham,aight do you still want to get money,"[0, 0, 0, 0, 0]"
3707,spam,free top ringtone -sub to weekly ringtone-get 1st week free-send subpoly to 81618-?3 per week-stop sms-08718727870,"[0, 1, 0, 0, 0]"
3708,ham,ok.ok ok..then..whats ur todays plan,"[0, 0, 0, 1, 0]"
3709,ham,are you in town? this is v. important,"[0, 0, 0, 0, 0]"
3710,ham,"sorry pa, i dont knw who ru pa?","[0, 0, 0, 0, 0]"
3711,ham,wat u doing there?,"[0, 0, 0, 0, 0]"
3712,ham,if i not meeting �_ all rite then i'll go home lor. if �_ dun feel like comin it's ok.,"[0, 0, 0, 0, 0]"
3713,ham,"oh, i will get paid. the most outstanding one is for a commercial i did for hasbro...in august! they made us jump through so many hoops to get paid. still not.","[0, 0, 0, 0, 0]"
3714,ham,"i am late,so call you tomorrow morning.take care sweet dreams....u and me...ummifying...bye.","[1, 0, 0, 0, 0]"
3715,ham,networking technical support associate.,"[0, 0, 0, 0, 0]"
3716,ham,i'm gonna rip out my uterus.,"[0, 0, 0, 0, 0]"
3717,ham,cool. do you like swimming? i have a pool and jacuzzi at my house.,"[0, 0, 0, 0, 0]"
3718,spam,"thanks for your ringtone order, reference number x49. your mobile will be charged 4.50. should your tone not arrive please call customer services 09065989182. from: [colour=red]text[/colour]txtstar","[1, 0, 0, 0, 0]"
3719,ham,"yeah why not, is the gang all ready","[0, 0, 0, 0, 0]"
3720,ham,blank is blank. but wat is blank? lol,"[0, 0, 0, 0, 0]"
3721,ham,i'm in a movie... collect car oredi...,"[0, 0, 0, 0, 0]"
3722,ham,we left already we at orchard now.,"[0, 0, 0, 0, 0]"
3723,spam,"hi there, 2nights ur lucky night! uve been invited 2 xchat, the uks wildest chat! txt chat to 86688 now! 150p/msgrcvdhg/suite342/2lands/row/w1j6hl ldn 18yrs","[0, 0, 1, 1, 1]"
3724,ham,nothing spl..wat abt u and whr ru?,"[0, 0, 0, 0, 0]"
3725,ham,no chikku nt yet.. ya i'm free,"[0, 1, 0, 0, 0]"
3726,ham,"aldrine, rakhesh ex rtm here.pls call.urgent.","[0, 0, 0, 0, 0]"
3727,ham,the search 4 happiness is 1 of d main sources of unhappiness! accept life the way it comes! u will find happiness in every moment u live.,"[0, 0, 0, 0, 0]"
3728,ham,i'm at home. please call,"[1, 0, 0, 0, 0]"
3729,ham,"i guess you could be as good an excuse as any, lol.","[0, 0, 0, 0, 0]"
3730,ham,"isn't frnd a necesity in life? imagine urself witout a frnd.. hw'd u feel at ur colleg? wat'll u do wth ur cell? wat abt functions? thnk abt events espe'll cared, missed &amp; irritated u? 4wrd it to all those dear-loving frnds wthout whom u cant live.. i jst did it.. takecare..:) goodmorning","[0, 0, 0, 1, 0]"
3731,ham,gud mrng dear hav a nice day,"[0, 0, 0, 0, 0]"
3732,ham,old orchard near univ. how about you?,"[0, 0, 0, 0, 0]"
3733,ham,"4 tacos + 1 rajas burrito, right?","[0, 0, 0, 0, 0]"
3734,ham,"it���s �6 to get in, is that ok?","[0, 0, 0, 0, 0]"
3735,ham,hows the street where the end of library walk is?,"[0, 0, 0, 0, 0]"
3736,ham,"plz note: if anyone calling from a mobile co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . do not do so. disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. itz confirmd by nokia n motorola n has been verified by cnn ibn.","[0, 0, 0, 0, 0]"
3737,ham,we stopped to get ice cream and will go back after,"[0, 0, 0, 0, 0]"
3738,ham,did you stitch his trouser,"[0, 0, 0, 0, 0]"
3739,ham,no da. . vijay going to talk in jaya tv,"[0, 0, 0, 0, 0]"
3740,spam,2/2 146tf150p,"[0, 0, 0, 0, 0]"
3741,ham,hey i'm bored... so i'm thinking of u... so wat r u doing?,"[0, 0, 0, 0, 0]"
3742,ham,"nah, wednesday. when should i bring the mini cheetos bag over?","[0, 0, 0, 0, 0]"
3743,ham,nobody names their penis a girls name this story doesn't add up at all,"[0, 0, 0, 0, 0]"
3744,ham,"aight, let me know when you're gonna be around usf","[0, 0, 0, 0, 0]"
3745,ham,i'm not. she lip synced with shangela.,"[0, 0, 0, 0, 0]"
3746,ham,�� neva tell me how i noe... i'm not at home in da aft wat...,"[0, 0, 0, 0, 0]"
3747,ham,"a bit of ur smile is my hppnss, a drop of ur tear is my sorrow, a part of ur heart is my life, a heart like mine wil care for u, forevr as my goodfriend","[0, 0, 0, 1, 0]"
